bucket,cache_key,topic_id,skill,location,hit_count,question,stored_answer,builder_answer,builder_id
DISAGREE,v19|y6m-decimals|curriculum|secure|lesson|decimals as fractions,y6m-decimals,Decimals as fractions,independentPractice[2],11,Write $0.09$ as a fraction.,$\frac{9}{100}$,9,place_value_chart
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",workedExample,12,Convert $3l$ into $ml$.,"3,000",,
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",tryThis,12,Convert $5l$ into $ml$.,$5l = 5000ml$,,
DISAGREE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",quickCheck,12,Which is correct: $6l = 600ml$ or $6l = 6000ml$?,$6l = 6000ml$,l = 100,linear_equation
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",guidedPractice[0],12,Convert $2l$ into $ml$.,$2l = 2000ml$,,
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",guidedPractice[1],12,Convert $7l$ into $ml$.,$7l = 7000ml$,,
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",independentPractice[0],12,Convert $4l$ into $ml$.,$4l = 4000ml$,,
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",independentPractice[1],12,Convert $9l$ into $ml$.,$9l = 9000ml$,,
UNVERIFIABLE,"v19|y5m-converting-units|curriculum|secure|lesson|metric units of length, mass and capacity",y5m-converting-units,"Metric units of length, mass and capacity",independentPractice[2],12,Convert $12l$ into $ml$.,$12l = 12000ml$,,
AGREE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",workedExample,11,"Write $406,075$ in words.","406,075","406,075",place_value_chart
AGREE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",tryThis,11,"Write $520,304$ in words.","$520,304$ is five hundred and twenty thousand, three hundred and four.","520,304",place_value_chart
UNVERIFIABLE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",quickCheck,11,"What is the value of the digit $8$ in $482,615$?","The digit $8$ has a value of $80,000$.",,
AGREE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",guidedPractice[0],11,"Write $318,042$ in words.","$318,042$ is three hundred and eighteen thousand and forty-two.","318,042",place_value_chart
AGREE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",guidedPractice[1],11,"Write $700,506$ in words.","$700,506$ is seven hundred thousand, five hundred and six.","700,506",place_value_chart
AGREE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",independentPractice[0],11,"Write $245,019$ in words.","$245,019$ is two hundred and forty-five thousand and nineteen.","245,019",place_value_chart
AGREE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",independentPractice[1],11,"Write $901,230$ in words.","$901,230$ is nine hundred and one thousand, two hundred and thirty.","901,230",place_value_chart
UNVERIFIABLE,"v19|y6m-place-value|curriculum|secure|lesson|numbers to 1,000,000",y6m-place-value,"Numbers to 1,000,000",independentPractice[2],11,"Write $1,000,000$ in words.","$1,000,000$ is one million.",,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,workedExample,12,"What decimal is shown by $3$ ones, $4$ tenths and $7$ hundredths?",$3.47$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,tryThis,12,"Write the decimal with $5$ ones, $2$ tenths and $9$ hundredths.",$5.29$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,quickCheck,12,"What decimal has $2$ ones, $7$ tenths and $3$ hundredths?",$2.73$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,guidedPractice[0],12,"Write the decimal with $6$ ones, $3$ tenths and $5$ hundredths.",$6.35$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,guidedPractice[1],12,What is the value of the digit $8$ in $1.86$?,"$8$ tenths, or $0.8$",,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,guidedPractice[2],12,"Which decimal is $2$ ones, $0$ tenths and $4$ hundredths?",$2.04$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,independentPractice[0],12,"Write the decimal with $7$ ones, $1$ tenth and $2$ hundredths.",$7.12$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,independentPractice[1],12,What is the value of the digit $5$ in $3.54$?,"$5$ tenths, or $0.5$",,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,independentPractice[2],12,Write $9$ ones and $6$ hundredths as a decimal.,$9.06$,,
UNVERIFIABLE,v19|y5m-decimals-percentages|curriculum|secure|lesson|decimals up to 2 decimal places,y5m-decimals-percentages,Decimals up to 2 decimal places,independentPractice[3],12,"Which is shown by $4$ ones, $9$ tenths and $0$ hundredths?",$4.90$,,
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,workedExample,8,$3.47 + 2.36$,5.83,5.83,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,tryThis,8,$4.28 + 1.45$,$5.73$,5.73,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,quickCheck,8,Which calculation is lined up correctly: $3.4 + 1.25$ or $3.4 + 1.25$ with the decimal points directly underneath?,The correct layout has decimal points directly underneath: $3.40 + 1.25 = 4.65$.,4.65,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,guidedPractice[0],8,$6.52 + 1.27$,$7.79$,7.79,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,guidedPractice[1],8,$8.64 - 3.21$,$5.43$,5.43,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,guidedPractice[2],8,$7.30 - 2.46$,$4.84$,4.84,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,independentPractice[0],8,$2.75 + 4.13$,$6.88$,6.88,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,independentPractice[1],8,$9.06 - 3.42$,$5.64$,5.64,decimal_column
AGREE,v19|y5m-decimals|curriculum|secure|guided|add and subtract decimals,y5m-decimals,Add and subtract decimals,independentPractice[2],8,$5.68 + 2.57$,$8.25$,8.25,decimal_column
AGREE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",workedExample,11,"Write $47,306$ in words and state the value of the digit $7$.","47,306","47,306",place_value_chart
DISAGREE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",tryThis,11,"Write $82,041$ in words and state the value of the digit $2$.","$82,041$ is eighty-two thousand and forty-one. The digit $2$ has a value of $2,000$.","82,041",place_value_chart
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",quickCheck,11,"What is the value of the digit $5$ in $15,074$?","The digit $5$ has a value of $5,000$.",,
AGREE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",guidedPractice[0],11,"Write $56,209$ in words.","$56,209$ is fifty-six thousand, two hundred and nine.","56,209",place_value_chart
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",guidedPractice[1],11,"What is the value of the digit $9$ in $39,415$?","The digit $9$ has a value of $9,000$.",,
AGREE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",independentPractice[0],11,"Write $71,508$ in words.","$71,508$ is seventy-one thousand, five hundred and eight.","71,508",place_value_chart
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",independentPractice[1],11,"What is the value of the digit $6$ in $64,230$?","The digit $6$ has a value of $60,000$.",,
UNVERIFIABLE,"v19|y5m-place-value|curriculum|secure|lesson|numbers to 10,000 and 100,000",y5m-place-value,"Numbers to 10,000 and 100,000",independentPractice[2],11,"Write sixty-three thousand, four hundred and twelve as a number.","$63,412$",,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,workedExample,13,Convert $4\text{ m}$ to centimetres.,$4\text{ m}=400\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,tryThis,13,Convert $7\text{ m}$ to centimetres.,$700\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,quickCheck,13,A rope is $8\text{ m}$ long. How many centimetres is this?,$800\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,guidedPractice[0],13,Convert $2\text{ m}$ to centimetres.,$200\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,guidedPractice[1],13,Convert $9\text{ m}$ to centimetres.,$900\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,guidedPractice[2],13,Convert $15\text{ m}$ to centimetres.,$1500\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,independentPractice[0],13,Convert $6\text{ m}$ to centimetres.,$600\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,independentPractice[1],13,Convert $12\text{ m}$ to centimetres.,$1200\text{ cm}$,,
UNVERIFIABLE,v19|y6m-converting-units|curriculum|secure|lesson|metric measures,y6m-converting-units,Metric measures,independentPractice[2],13,Convert $25\text{ m}$ to centimetres.,$2500\text{ cm}$,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,workedExample,0,A function machine adds $7$. The output is $25$. What is the missing input?,18,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,tryThis,0,A function machine subtracts $6$. The output is $14$. What is the missing input?,"$20$, because $20 - 6 = 14$.",,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,quickCheck,0,A function machine adds $5$. The output is $19$. What is the missing input?,$14$,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,guidedPractice[0],0,A function machine adds $9$. The output is $31$. What is the missing input?,$22$,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,guidedPractice[1],0,A function machine subtracts $8$. The output is $16$. What is the missing input?,$24$,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,independentPractice[0],0,A function machine adds $12$. The output is $40$. What is the missing input?,$28$,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,independentPractice[1],0,A function machine subtracts $15$. The output is $23$. What is the missing input?,$38$,,
UNVERIFIABLE,v19|11-algebra|eleven_plus|secure|lesson|function machines and missing numbers,11-algebra,Function machines and missing numbers,independentPractice[2],0,A function machine adds $20$. The output is $57$. What is the missing input?,$37$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,workedExample,0,Convert $4\text{ m}$ to centimetres.,$4\text{ m}=400\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,tryThis,0,Convert $7\text{ m}$ to centimetres.,$7\text{ m}=700\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,quickCheck,0,Complete: $9\text{ m}=\square\text{ cm}$.,$9\text{ m}=900\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,guidedPractice[0],0,Convert $3\text{ m}$ to centimetres.,$3\text{ m}=300\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,guidedPractice[1],0,Convert $12\text{ m}$ to centimetres.,$12\text{ m}=1200\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,independentPractice[0],0,Convert $6\text{ m}$ to centimetres.,$6\text{ m}=600\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,independentPractice[1],0,Convert $25\text{ m}$ to centimetres.,$25\text{ m}=2500\text{ cm}$,,
UNVERIFIABLE,v19|11-measures|eleven_plus|secure|lesson|unit conversions,11-measures,Unit conversions,independentPractice[2],0,Convert $40\text{ m}$ to centimetres.,$40\text{ m}=4000\text{ cm}$,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",workedExample,0,How many children chose apples as their favourite fruit?,$8$ children chose apples.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",tryThis,0,"Using the chart, how many children chose oranges?",$10$ children chose oranges.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",quickCheck,0,What must you check before reading a bar's value?,Check the numbered scale and what each interval represents.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",guidedPractice[0],0,"Using the chart, how many children chose grapes?",$6$ children chose grapes.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",guidedPractice[1],0,"Using the table, which fruit was chosen by $12$ children?",Bananas.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",independentPractice[0],0,"Using the chart, how many children chose bananas?",$12$ children chose bananas.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",independentPractice[1],0,"Using the table, which fruit was chosen by $10$ children?",Oranges.,,
UNVERIFIABLE,"v19|11-data|eleven_plus|secure|lesson|tables, charts and graphs",11-data,"Tables, charts and graphs",independentPractice[2],0,Which bar is the shortest on the chart?,Grapes.,,
